,text,sentiment,country
151,FDA Authorizes J&amp;J COVID-19 Vaccine For Emergency Use : Coronavirus Updates ,"{'neg': 0.224, 'neu': 0.776, 'pos': 0.0, 'compound': -0.3818}",USA
152,  Incorrect!  FEMA is vaccinating those (underserved) in certain zip codes.  It's the other… ,"{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.3382}",United States
153,"Vaccine Tracker visitors will easily find the latest on the vaccine rollout in Minnesota and North Dakota, where va… ","{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.34}",USA
154,City sites continue to prioritize second doses and will offer only a limited number of first doses throughout the w… ,"{'neg': 0.094, 'neu': 0.842, 'pos': 0.064, 'compound': -0.1531}",USA
155,"  JUST IN: Johnson &amp; Johnson’s coronavirus vaccine was cleared for use in the U.S., making a third shot available that could pl…","{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.1027}",Venezuela
156,"   The FDA said J&amp;J’s vaccine offers strong protection against what matters most: serious illness, hospitalizations and death. One…","{'neg': 0.327, 'neu': 0.502, 'pos': 0.17, 'compound': -0.6214}",USA
157,"  If you are over 60, extremely vulnerable, or are a health/care worker and haven’t been contacted for a coronavirus vacc…","{'neg': 0.114, 'neu': 0.886, 'pos': 0.0, 'compound': -0.2944}",UK
158,"  BMI isn't a foolproof standard to assess potential health risk factors, but an obesity medicine physician said ""it's a good measur…","{'neg': 0.137, 'neu': 0.696, 'pos': 0.167, 'compound': 0.4035}",UK
159,"   The FDA said J&amp;J’s vaccine offers strong protection against what matters most: serious illness, hospitalizations and death. One…","{'neg': 0.327, 'neu': 0.502, 'pos': 0.17, 'compound': -0.6214}",
160,"  If you are over 60, extremely vulnerable, or are a health/care worker and haven’t been contacted for a coronavirus vacc…","{'neg': 0.114, 'neu': 0.886, 'pos': 0.0, 'compound': -0.2944}",UK
161,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",
162, Mis-estimate caution followed by an AZ estimate. All I’m looking at are numbers. Booked numbers avail… ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",
163,Look at this news article from The Daily Caller: FDA Grants Emergency Approval To Single-Dose Johnson &amp;#038; Johnso… ,"{'neg': 0.115, 'neu': 0.664, 'pos': 0.221, 'compound': 0.34}",Canada
164,  Auckland Airport MPI staff 'fuming' after being left behind in vaccine rollout   …,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",New Zealand
165,  A U.S. advisory panel has endorsed the new one-dose COVID-19 vaccine from Johnson &amp; Johnson as a third option to bolster the…,"{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.25}",USA
166,  #COVID19 VACCINE UPDATE: Daily figures on the number of people who have received a COVID-19 vaccine in the UK.As of 28 Feb…,"{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.0772}",Error
167,A U.S. advisory panel has endorsed the new one-dose COVID-19 vaccine from Johnson &amp; Johnson as a third option to bo… ,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.25}",USA
168,"  ""In other words, any German who dies of COVID-19 because they didn’t get a vaccine on time can take solace in the knowledge…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",
169,"  More than 20 million people across the United Kingdom have now received their first COVID-19 vaccine shot, data showed…","{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.4215}",Canada
170,"And yes variants/scariants. Yes, they MIGHT interrupt this virtuous circle of driving COVID-19 into the background.… ","{'neg': 0.101, 'neu': 0.504, 'pos': 0.395, 'compound': 0.7906}",
171,"  More than 20 million people across the United Kingdom have now received their first COVID-19 vaccine shot, data showed…","{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.4215}",
172,  JUST IN: A U.S. advisory panel has endorsed the new one-dose COVID-19 #vaccine from Johnson &amp; Johnson as a third option to bo…,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.25}",USA
173,Covid-19 Vaccine Tracker Updates: The Latest - The New York Times ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Ecuador
174,A U.S. advisory panel has endorsed the new one-dose COVID-19 vaccine from Johnson &amp; Johnson as a third option to bo… ,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.25}",USA
175,"   The FDA said J&amp;J’s vaccine offers strong protection against what matters most: serious illness, hospitalizations and death. One…","{'neg': 0.327, 'neu': 0.502, 'pos': 0.17, 'compound': -0.6214}",USA
176,A 56 year old in the coronavirus news. Go figure. ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",
177,  A U.S. advisory panel has endorsed the new one-dose COVID-19 vaccine from Johnson &amp; Johnson as a third option to support the…,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5719}",USA
178,"  Coronavirus vaccines were allegedly stolen and two children were wrongly administered shots in Shelby County, Tennessee, the state…","{'neg': 0.158, 'neu': 0.842, 'pos': 0.0, 'compound': -0.4939}",India
179,"  JUST IN: Johnson &amp; Johnson’s coronavirus vaccine was cleared for use in the U.S., making a third shot available that could pl…","{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.1027}",
180,"  JUST IN: Johnson &amp; Johnson’s coronavirus vaccine was cleared for use in the U.S., making a third shot available that could pl…","{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.1027}",
181,"Vaccine Tracker visitors will easily find the latest on the vaccine rollout in Minnesota and North Dakota, where va… ","{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.34}",USA
182,  #COVID19 VACCINE UPDATE: Daily figures on the number of people who have received a COVID-19 vaccine in the UK.As of 28 Feb…,"{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.0772}",USA
183,WASHINGTON (AP) — A U.S. advisory panel has endorsed the new one-dose COVID-19 vaccine from Johnson &amp; Johnson as a… ,"{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.25}",USA
184,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",United States
185,"  If you've had the COVID-19 vaccine, it's vital that you continue to follow social distancing guidance.Read the latest guidance…","{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.296}",USA
186,"  If you are over 60, extremely vulnerable, or are a health/care worker and haven’t been contacted for a coronavirus vacc…","{'neg': 0.114, 'neu': 0.886, 'pos': 0.0, 'compound': -0.2944}",
187,  The COVID-19 vaccines work by teaching your immune system how to defend itself against attack from the virus. Read more: https…,"{'neg': 0.128, 'neu': 0.782, 'pos': 0.091, 'compound': -0.2263}",USA
188,"  A Bastrop County couple got the first dose of the COVID-19 vaccine six weeks ago from Austin Public Health, but now they’re afra…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",United States
189,"  More than 20 million people across the United Kingdom have now received their first COVID-19 vaccine shot, data showed…","{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.4215}",USA
190,"  JUST IN: Johnson &amp; Johnson’s coronavirus vaccine was cleared for use in the U.S., making a third shot available that could pl…","{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.1027}",Canada
191,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",
192,"  More than 20 million people across the United Kingdom have now received their first COVID-19 vaccine shot, data showed…","{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.4215}",Dominican Republic
193,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",
194,A U.S. advisory panel has endorsed the new one-dose COVID-19 vaccine from Johnson &amp; Johnson as a third option to su… ,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.25}",USA
195,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",USA
196,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",
197,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",USA
198,    No vaccines eh? This is from the official  GoC website link i… ,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}",USA
199,"More than 20 million people across the United Kingdom have now received their first COVID-19 vaccine shot, data sho… ","{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.4215}",
200,"   The FDA said J&amp;J’s vaccine offers strong protection against what matters most: serious illness, hospitalizations and death. One…","{'neg': 0.327, 'neu': 0.502, 'pos': 0.17, 'compound': -0.6214}",USA
201,"  Update to Pfizer and Oxford side effects, Reports: 22 Feb Pfizer:  Reactions:  77,207    Blindness:  9    Deaths: 197O…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",UK
202,"  Update to Pfizer and Oxford side effects, Reports: 22 Feb Pfizer:  Reactions:  77,207    Blindness:  9    Deaths: 197O…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",
203,Advisers to the CDC voted overwhelmingly recommended J&amp;J's single-dose COVID-19 vaccine for adults 18 years old and… ,"{'neg': 0.082, 'neu': 0.82, 'pos': 0.098, 'compound': 0.0772}",USA
204,A U.S. advisory panel has endorsed the new one-dose COVID-19 vaccine from Johnson &amp; Johnson as a third option to bo… ,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.25}",USA
205,"  JUST IN: Johnson &amp; Johnson’s coronavirus vaccine was cleared for use in the U.S., making a third shot available that could pl…","{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.1027}",
206,"  If you are over 60, extremely vulnerable, or are a health/care worker and haven’t been contacted for a coronavirus vacc…","{'neg': 0.114, 'neu': 0.886, 'pos': 0.0, 'compound': -0.2944}",
207,"  Dr. Anthony Fauci, the top U.S. infectious-diseases expert, urged Americans to take any of the three approved COVID-19 vaccine…","{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.5574}",
208,covid-19 vaccine covid  biden trump johnson coronavirus no out black. covid-19 #vaccine #covid # #biden #trump… ,"{'neg': 0.136, 'neu': 0.864, 'pos': 0.0, 'compound': -0.296}",
209,"  JUST IN: Johnson &amp; Johnson’s coronavirus vaccine was cleared for use in the U.S., making a third shot available that could pl…","{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.1027}",
210,"  COVID-19 vaccine: 20 million people have received coronavirus jab in UK, says Matt Hancock ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Malaysia
211,  JUST IN: A U.S. advisory panel has endorsed the new one-dose COVID-19 #vaccine from Johnson &amp; Johnson as a third option to bo…,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.25}",USA
212,"""Australia's COVID-19 vaccine rollout already 50 per cent behind schedule"" | News""Australia's ambitious coronavir… ","{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.4767}",Australia
213,Live: Chris Hipkins hints that South Auckland may get the Covid-19 vaccine first ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",New Zealand
214,"  India's coronavirus cases mysteriously fell. But with vaccines delayed, some fear the rise of COVID-19 variants by …","{'neg': 0.254, 'neu': 0.746, 'pos': 0.0, 'compound': -0.6249}",Australia
215,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",
216,"  Australia has marked a major new milestone in the fight against COVID-19, with 300,000 doses of the AstraZeneca vaccine arr…","{'neg': 0.126, 'neu': 0.874, 'pos': 0.0, 'compound': -0.3818}",Australia
217,"  As new cases rise, Fauci says easing restrictions 'is really risky'; Senate gets $1.9B stimulus package: Live coronaviru…","{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.25}",USA
218,Covid-19 News: Johnson &amp; Johnson Plans to Test Its Vaccine on Infants ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Canada
219,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",USA
220,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",
221,"  If you are over 60, extremely vulnerable, or are a health/care worker and haven’t been contacted for a coronavirus vacc…","{'neg': 0.114, 'neu': 0.886, 'pos': 0.0, 'compound': -0.2944}",UK
222,A U.S. advisory panel has endorsed the new one-dose COVID-19 vaccine from Johnson &amp; Johnson as a third option to bo… ,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.25}",USA
223,"  Coronavirus vaccines were allegedly stolen and two children were wrongly administered shots in Shelby County, Tennessee, the state…","{'neg': 0.158, 'neu': 0.842, 'pos': 0.0, 'compound': -0.4939}",Error
224,"  If you are over 60, extremely vulnerable, or are a health/care worker and haven’t been contacted for a coronavirus vacc…","{'neg': 0.114, 'neu': 0.886, 'pos': 0.0, 'compound': -0.2944}",UK
225,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",USA
226,  More than 20 million in Britain get first COVID-19 vaccine dose  ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",
227,A U.S. advisory panel has endorsed the new one-dose COVID-19 vaccine from Johnson &amp; Johnson as a third option to bo… ,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.25}",USA
228,  A U.S. advisory panel has endorsed the new one-dose COVID-19 vaccine from Johnson &amp; Johnson as a third option to bolste…,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.25}",USA
229,"  Coronavirus vaccines were allegedly stolen and two children were wrongly administered shots in Shelby County, Tennessee,…","{'neg': 0.176, 'neu': 0.824, 'pos': 0.0, 'compound': -0.4939}",USA
230,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",USA
231,"  Are you currently shielding? If you’re an adult who has had an official shielding list letter, get booked in for your C…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Error
232,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",United States
233,"  If you are over 60, extremely vulnerable, or are a health/care worker and haven’t been contacted for a coronavirus vacc…","{'neg': 0.114, 'neu': 0.886, 'pos': 0.0, 'compound': -0.2944}",
234,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",USA
235,"  Eight  stores are vaccinating Arizonans age 65+, teachers, child care providers, LTC staff, health workers, an…","{'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.4939}",USA
236,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",USA
237,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine. ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",
238,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",Error
239,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",
240,"  Nearly 170,000 Iowans have received both doses of the COVID-19 vaccine and are fully vaccinated, according to the state. ht…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA
241,"We have two upcoming Vaccine Town Hall events this Monday and Tuesday at 6:30 p.m. During the Town Hall events, you… ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA
242,  Some GOP lawmakers continue to spread disinformation about COVID-19.MORE: ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA
243,"  If you are over 60, extremely vulnerable, or are a health/care worker and haven’t been contacted for a coronavirus vacc…","{'neg': 0.114, 'neu': 0.886, 'pos': 0.0, 'compound': -0.2944}",UK
244,"  Dr. Anthony Fauci, the top U.S. infectious-diseases expert, urged Americans to take any of the three approved COVID-19 vaccine…","{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.5574}",UK
245,"  If you are over 60, extremely vulnerable, or are a health/care worker and haven’t been contacted for a coronavirus vacc…","{'neg': 0.114, 'neu': 0.886, 'pos': 0.0, 'compound': -0.2944}",UK
